case_id,source_dataset,module,variable,unit,current_A,egr_fraction,initial_value,final_value,delta_value,last_window_mean,last_window_min,last_window_max,last_window_std,last_window_range,last_window_abs_slope_per_s,sign_changes_total,sign_changes_last_window,converged_by_range,message
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,mIn_kg_s,kg/s,38,0,0,0.001071035,0.001071035,0.000714023333333334,0,0.001071035,0.000506151393926346,0.001071035,5.355175e-05,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,iLim_A_cm2,A/cm2,38,0,0.1,0.1,0,0.1,0.1,0.1,2.78248780346594e-17,0,0,0,0,1,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,i0Scale,1,38,0,0.0154836038002091,0.0223357218053364,0.00685211800512732,0.0191132488201442,0.0144233463688554,0.0223562208337369,0.00339763082989941,0.00793287446488145,0.000394686036263188,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,mVIn_kg_s,kg/s,38,0,0,7.4764115311247e-05,7.4764115311247e-05,4.98427435408314e-05,0,7.4764115311247e-05,3.53321424420843e-05,7.4764115311247e-05,3.73820576556235e-06,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,mVOutCa_kg_s,kg/s,38,0,1.50870234922261e-05,0.000103871710344803,8.8784686852577e-05,7.17460996151321e-05,1.59426927570589e-05,0.000103871710344803,3.96462884981953e-05,8.79290175877443e-05,4.39645087938721e-06,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,mVAnIn_kg_s,kg/s,38,0,1.17103665866949e-05,1.26064673527241e-05,8.96100766029203e-07,1.25707524936062e-05,1.25303717559591e-05,1.26064673527241e-05,2.21076665456265e-08,7.60955967649983e-08,3.80477983824992e-09,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,mVOutAn_kg_s,kg/s,38,0,2.93613916653395e-05,3.13922159136174e-05,2.03082424827793e-06,3.13034886407343e-05,3.12031762728592e-05,3.13922159136174e-05,5.49210012533696e-08,1.8903964075824e-07,9.45198203791201e-09,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,condensedTotal_kg,kg,38,0,2.39715111456892e-06,8.8581902937742e-07,-1.5113320851915e-06,1.6113309572398e-06,8.8581902937742e-07,2.2131503399281e-06,5.33646189480833e-07,1.32733131055068e-06,6.6366565527534e-08,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,lambda_ca,1,38,0,14.003,14.003,0,14.003,14.003,14.003,9.24473852911181e-15,2.48689957516035e-14,0,0,0,1,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,lambda_an,1,38,0,9.67267224177864,9.40259064927023,-0.270081592508415,9.40629675458914,9.40259064927023,9.41050123421594,0.00229707166082849,0.00791058494570684,0.000395529247285342,0,0,1,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,N_drag_mol_s,mol/s,38,0,0.00487060574276045,0.00602885574643118,0.00115825000367073,0.00603080968081187,0.00602885574643118,0.00603295081915965,1.1936387109351e-06,4.09507272847078e-06,2.04753636423539e-07,0,0,1,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,N_diff_mol_s,mol/s,38,0,0.024481818389685,0.0268884416831951,0.00240662329351012,0.0268324443060719,0.026769048052074,0.0268884416831951,3.46801099095796e-05,0.000119393631121085,5.96968155605424e-06,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,psatCa_next_kPa,kPa,38,0,19.7008501672938,21.1414506180421,1.44060045074822,21.0842036494019,21.0194675984596,21.1414506180421,0.0354406692939589,0.121983019582434,0.00609915097912168,0,0,0,
initial_noegr_01,initial_noegr_steady_xlsx,stack_summary,psatAn_next_kPa,kPa,38,0,19.7008501672938,21.1414506180421,1.44060045074822,21.0842036494019,21.0194675984596,21.1414506180421,0.0354406692939589,0.121983019582434,0.00609915097912168,0,0,0,
