case_id,case_index,current_A,egr_fraction_cmd,V_cell_sim,P_stack_sim_W,pO2_stack_kPa,p_stack_internal_kPa,T_stack_C,Q_net_stack_W,Q_gen_W,Q_cool_W,Q_amb_W,Q_gas_W,lambda_O2_actual,m_bench_air_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,m_separator_gas_kg_s,alpha_EGR_actual,dq60_speed_rpm,dq60_flow_lpm,dq60_dp_kPa,dq60_pressure_ratio,dq60_power_W,dq60_map_flow_clamped,p_dq60_in_kPa,T_dq60_in_C,p_dq60_out_kPa,T_dq60_out_C,T_ca_in_C,p_ca_in_kPa,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,T_separator_C,liquid_drain_separator_kg_s,coolant_flow_L_min,coolant_inlet_temp_C,coolant_outlet_temp_C,Q_cool_bench_signed_W,h_cool_effective_W_K,V_cell_bench,V_cell_error,condition_target,pO2_ca_in_noEGR_kPa,pO2_ca_in_ratio_target,pO2_ca_in_target_kPa,pO2_ca_in_ratio_actual,pO2_ca_in_ratio_error,lookup_quality,study_type,oxygen_ok,thermal_ok,humidity_ok,pressure_order_ok,dq60_map_ok,normal_operation_ok,risk_label
bench_342A,7,342,0.1,0.681605869481118,3729.74731780068,14.6260778340613,200.565084665164,76.2713486272844,616.733266146954,3132.14068219932,2046.92068369007,461.429802980236,7.05692938206185,1.55354927196831,0.003514805,0.000319164707770526,0.00287248236993473,0.000319164707770526,0.1,3000,112.973139327966,25.7026860672034,1.13143934973787,71.1652682177133,0,195.547879067128,74.6603873226855,221.250565134331,94.8069422971232,74.2,221.250565134331,0.176466491663923,39.0433110079156,0.658584375540239,79.2713486272844,0,6,74.5,82.8,3469.4,1155.57189147356,0.6826,-0.000994130518881753,pO2_ca_in_ratio,41.6763080207976,0.95,39.5924926197577,0.936822690446379,-0.0131773095536207,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_342A,7,342,0.15,0.680967273966062,3726.25292314229,13.4742005493578,200.282580023157,76.274254254301,616.758854970301,3135.63507685771,2050.2808787192,461.45595311161,7.13939005659323,1.51536032494495,0.003514805,0.000483743107054692,0.00274121093997659,0.000483743107054692,0.15,3000,113.380442317239,25.6619557682761,1.13123106162387,71.105872553299,0,195.547879067128,74.8981873466465,221.209834835404,95.0279276859633,74.2,221.209834835404,0.169644805611236,37.5270994299457,0.689990923680621,79.274254254301,0,6,74.5,82.8,3469.4,1155.57331974777,0.6826,-0.0016327260339376,pO2_ca_in_ratio,41.6763080207976,0.9,37.5086772187179,0.900442030786859,0.00044203078685856,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_342A,7,342,0.2,0.680099608292872,3721.5050565786,12.0459047492678,199.845937271872,76.2783495602534,616.673325980851,3140.3829434214,2055.01718334618,461.492812575761,7.19962151860697,1.46420170806883,0.003514805,0.000649215680028218,0.00259686272011287,0.000649215680028218,0.2,3000,113.813577093948,25.6186422906052,1.13100956355456,71.0398179449807,0,195.547879067128,75.1377611868728,221.166521357733,95.2488017751576,74.2,221.166521357733,0.162069829940871,35.8444205050618,0.722866690207409,79.2783495602534,0,6,74.5,82.8,3469.4,1155.57550060816,0.6826,-0.00250039170712757,pO2_ca_in_ratio,41.6763080207976,0.85,35.424861817678,0.860067079050631,0.010067079050631,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_342A,7,342,0.25,0.678814195502578,3714.47127779011,10.1956701126804,199.106890202684,76.2840417070991,617.072532458565,3147.41672220989,2061.59893550383,461.544033913242,7.20122033425262,1.39291151468725,0.003514805,0.000809442084660824,0.00242832625398247,0.000809442084660824,0.25,3000,114.269217916706,25.5730782083294,1.13077655625992,70.9662187408168,0,195.547879067128,75.3705113651268,221.120957275457,95.4607163625412,74.2,221.120957275457,0.153666692243375,33.978926090208,0.756890433109077,79.2840417070991,0,6,74.5,82.8,3469.4,1155.57776889425,0.6826,-0.00378580449742161,pO2_ca_in_ratio,41.6763080207976,0.8,33.3410464166381,0.815305570571453,0.0153055705714531,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_342A,7,342,0.3,0.677046140383641,3704.79648017928,8.09733674853353,198.330949396718,76.2918526623313,617.637476048655,3157.09151982072,2070.6305930015,461.61432121146,7.20912955910448,1.31208970029031,0.003514805,0.000968713695610042,0.00226033195642343,0.000968713695610042,0.3,3000,114.755900200074,25.5244099799926,1.13052767486796,70.8841274768758,0,195.547879067128,75.6029820827126,221.07228904712,95.6699474268055,74.2,221.07228904712,0.144232642007896,31.8858403239994,0.792407664455478,79.2918526623313,0,6,74.5,82.8,3469.4,1155.5808334752,0.6826,-0.0055538596163589,pO2_ca_in_ratio,41.6763080207976,0.75,31.2572310155982,0.765083133277726,0.0150831332777256,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_342A,7,342,0.35,0.674358734606509,3690.09099576682,5.69576581594777,197.515721508551,76.303678191945,618.542421489165,3171.79700423318,2084.30409817273,461.720732879075,7.22975169221017,1.21958857627528,0.003514805,0.00112695997049882,0.0020929256594978,0.00112695997049882,0.35,3000,115.279134541665,25.4720865458335,1.13026010134883,70.7922168403973,0,195.547879067128,75.8359603183306,221.019965612961,95.8769061906092,74.2,221.019965612961,0.133545027807386,29.5161174537705,0.829523829128343,79.303678191945,0,6,74.5,82.8,3469.4,1155.58535191088,0.6826,-0.0082412653934909,pO2_ca_in_ratio,41.6763080207976,0.7,29.1734156145583,0.708222941414127,0.00822294141412749,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_418A,8,418,0.1,0.663644295605888,4438.45304901218,15.4788975881437,217.241889901337,77.5990114193449,689.683074402857,3948.29895098782,2772.60430501152,473.377309112616,12.6342624608326,1.52473283205693,0.00429707,0.000381830760941346,0.00343647684847212,0.000381830760941346,0.1,3000,124.507662481728,24.6619253138704,1.11386068039706,75.8844104412026,0,216.597382238258,75.0418165716317,241.259307552129,92.6135284732061,74.5,241.259307552129,0.177855321231844,42.909251644856,0.66691668734756,80.5990114193449,0,6.5,75.2,83.8,3894.36666666666,1155.72784800191,0.666,-0.00235570439411215,pO2_ca_in_ratio,45.8068104950828,0.95,43.5164699703287,0.936743929147003,-0.0132560708529972,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_418A,8,418,0.15,0.6629890573954,4434.07081586043,14.2405321957725,216.917909116334,77.6024967589488,689.855681836314,3952.68118413957,2776.63454049714,473.408673716903,12.7822880892103,1.48797785139649,0.00429707,0.000578905865747436,0.0032804665725688,0.000578905865747436,0.15,3000,124.986437016874,24.6260172237344,1.11369489773725,75.8390059273285,0,216.597382238258,75.3219347442915,241.223399461993,92.8831328258047,74.5,241.223399461993,0.170991344931218,41.2471135028866,0.702879224276875,80.6024967589488,0,6.5,75.2,83.8,3894.36666666666,1155.72873518132,0.666,-0.00301094260460022,pO2_ca_in_ratio,45.8068104950828,0.9,41.2261294455745,0.900458099070537,0.000458099070537177,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_418A,8,418,0.2,0.662170306904169,4428.59501257508,12.8227451018713,216.56874041105,77.6068710906036,690.071317569314,3958.15698742492,2781.69275507695,473.448038389081,12.9448763895738,1.44449477154945,0.00429707,0.00078073461021079,0.00312293844084316,0.00078073461021079,0.2,3000,125.498873875558,24.5875844593331,1.11351745900736,75.78749906753,0,216.597382238258,75.6092870022613,241.184966697591,93.1585582110997,74.5,241.184966697591,0.163364533944291,39.4010696789213,0.740820511820833,80.6068710906036,0,6.5,75.2,83.8,3894.36666666666,1155.72984607969,0.666,-0.00382969309583137,pO2_ca_in_ratio,45.8068104950828,0.85,38.9357889208204,0.860157458095689,0.0101574580956889,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_418A,8,418,0.25,0.661105057753312,4421.47062625415,11.1780824605876,216.190101873398,77.6126905260888,690.232331892577,3965.28137374585,2788.42232443957,473.500410088162,13.1263073255392,1.39233587234106,0.00429707,0.000987937078899873,0.00296381123669962,0.000987937078899873,0.25,3000,126.051707656009,24.5461219257993,1.11332603225462,75.7286106911094,0,216.597382238258,75.9050227811053,241.143504164057,93.4406578612738,74.5,241.143504164057,0.154787875019246,37.3260905842492,0.781044063987836,80.6126905260888,0,6.5,75.2,83.8,3894.36666666666,1155.73145179122,0.666,-0.00489494224668807,pO2_ca_in_ratio,45.8068104950828,0.8,36.6454483960662,0.814858973607342,0.0148589736073425,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_418A,8,418,0.3,0.659451559670284,4410.41203107486,9.02381850985672,215.447881274696,77.6218644095102,690.51380318007,3976.33996892514,2799.03089145988,473.582969409528,13.212304875665,1.31850368326754,0.00429707,0.00118984415438538,0.00277630302689923,0.00118984415438538,0.3,3000,126.638280334363,24.5021289749228,1.11312292291682,75.6606616487692,0,216.597382238258,76.1946955332885,241.099511213181,93.7145964067992,74.5,241.099511213181,0.14517027686589,35.0004827950483,0.823000555345453,80.6218644095102,0,6.5,75.2,83.8,3894.36666666666,1155.73393806385,0.666,-0.00654844032971602,pO2_ca_in_ratio,45.8068104950828,0.75,34.3551078713121,0.764089060486005,0.014089060486005,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_418A,8,418,0.35,0.656788492441982,4392.60143745198,6.38152724778326,214.428534593143,77.6360912717537,691.723791734945,3994.15056254802,2815.48067383478,473.710986969948,13.2351100083451,1.22534520856345,0.00429707,0.00138415779485732,0.00257057876187789,0.00138415779485732,0.35,3000,127.260272366975,24.4554795724769,1.11290754911145,75.5827719301049,0,216.597382238258,76.4760385169578,241.052861810735,93.9779033315664,74.5,241.052861810735,0.134362039315382,32.3883540956993,0.866534454726996,80.6360912717537,0,6.5,75.2,83.8,3894.36666666666,1155.73694076248,0.666,-0.00921150755801792,pO2_ca_in_ratio,45.8068104950828,0.7,32.064767346558,0.707064162416986,0.00706416241698626,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_494A,9,494,0.1,0.64528170273705,5100.30657843365,14.6919471664124,224.044771637305,78.7959243073062,586.817380194478,4811.30942156635,3719.78262770892,484.151582418152,20.5578312448,1.456415854805,0.005066405,0.000427690702435957,0.00384921632192361,0.000427690702435957,0.1,3000,138.65663041147,23.6007527191398,1.1036743637212,81.7142846488832,0,227.643092004949,74.9326772261731,251.243844724089,90.9810874735352,74.3,251.243844724089,0.181590488353359,45.6234924592229,0.579761243313264,81.7959243073062,0,7.5,75.9,85,4754.75,1284.48889990813,0.6469,-0.0016182972629496,pO2_ca_in_ratio,48.7267192617724,0.95,46.2903832986837,0.936313651943646,-0.013686348056354,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_494A,9,494,0.15,0.644582329406299,5094.77873162739,13.4498706783531,223.663756011194,78.7998900643896,586.972727938594,4816.83726837261,3724.87844989025,484.187271124948,20.7988194188201,1.42243400688562,0.005066405,0.000648607422219439,0.00367544205924349,0.000648607422219439,0.15,3000,139.24583206432,23.556562595176,1.10348024351498,81.64321279854,0,227.643092004949,75.2599838839654,251.199654600125,91.2944358593284,74.3,251.199654600125,0.174606911313646,43.8611958127826,0.622572528905874,81.7998900643896,0,7.5,75.9,85,4754.75,1284.48953828679,0.6469,-0.00231767059370069,pO2_ca_in_ratio,48.7267192617724,0.9,43.8540473355951,0.900146705489223,0.000146705489222687,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_494A,9,494,0.2,0.643710314455236,5087.88632545419,12.0378917060354,223.253193318856,78.8048537598517,587.178670204999,4823.72967454581,3731.2565458333,484.231940265261,21.0625182422576,1.38255051068519,0.005066405,0.000874984415723718,0.00349993766289487,0.000874984415723718,0.2,3000,139.874409130781,23.5094193151914,1.10327315056273,81.5639609883835,0,227.643092004949,75.5958943940067,251.152511320141,91.6147815808176,74.3,251.152511320141,0.166908544845832,41.9195001988211,0.667699847818662,81.8048537598517,0,7.5,75.9,85,4754.75,1284.49032354174,0.6469,-0.00318968554476373,pO2_ca_in_ratio,48.7267192617724,0.85,41.4177113725065,0.860298021987052,0.0102980219870517,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_494A,9,494,0.25,0.642577993547793,5078.93646100175,10.4132481635754,222.808055357829,78.8113219266672,587.467121201843,4832.67953899825,3739.56775349847,484.290147997581,21.3545163003503,1.3351329989222,0.005066405,0.00110753779516969,0.00332261338550906,0.00110753779516969,0.25,3000,140.549844690434,23.4587616482175,1.10305061946579,81.4749106091108,0,227.643092004949,75.9417306918687,251.101853653167,91.9431286841601,74.3,251.101853653167,0.158329897186721,39.7569306723009,0.715498465027952,81.8113219266672,0,7.5,75.9,85,4754.75,1284.49132308064,0.6469,-0.00432200645220737,pO2_ca_in_ratio,48.7267192617724,0.8,38.9813754094179,0.81591642685231,0.01591642685231,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_494A,9,494,0.3,0.641017309566998,5066.60081481756,8.51644049463266,222.321895190108,78.8202648457851,587.902173135759,4845.01518518245,3751.05876643593,484.370625568603,21.6836200421537,1.27787532087851,0.005066405,0.00134716065235725,0.00314337485550025,0.00134716065235725,0.3,3000,141.282158780482,23.4038380914639,1.1028093489916,81.37390526571,0,227.643092004949,76.2993067691342,251.046930096413,92.280867652222,74.3,251.046930096413,0.148643320333649,37.3164492491002,0.766421288897737,81.8202648457851,0,7.5,75.9,85,4754.75,1284.49266231791,0.6469,-0.00588269043300171,pO2_ca_in_ratio,48.7267192617724,0.75,36.5450394463293,0.765831351144876,0.0158313511448763,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_494A,9,494,0.35,0.638644129515162,5047.84319968784,6.26175268031444,221.78628524752,78.8338876011455,588.650663731307,4863.77280031216,3768.56279006161,484.493215397035,22.0661311222039,1.20740218119115,0.005066405,0.00159498875771748,0.00296212197861818,0.00159498875771748,0.35,3000,142.085311486458,23.3436016385157,1.10254473980703,81.2579982155543,0,227.643092004949,76.6713933480686,250.986693643465,92.6301904769431,74.3,250.986693643465,0.137524792467444,34.5168929554075,0.821062610344116,81.8338876011455,0,7.5,75.9,85,4754.75,1284.49460319823,0.6469,-0.00825587048483767,pO2_ca_in_ratio,48.7267192617724,0.7,34.1087034832407,0.708377117900631,0.008377117900631,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_570A,10,570,0.1,0.627494946902666,5722.75391575232,13.5158104458989,218.460576344678,79.1514888218059,463.448382622748,5713.72608424768,4742.13049402839,487.354130428601,20.7930771679412,1.41447416260635,0.00585298,0.000479658040827588,0.00431692236744829,0.000479658040827588,0.1,3000,159.255033676696,22.0558724742478,1.09628262359025,88.0732254859954,0,229.074277910315,75.6777951163668,251.130150384563,90.6505184529956,75.1,251.130150384563,0.182524693728336,45.8374537848932,0.532354722239689,82.1514888218059,0,9.1,75.8,85.4,6086.08000000001,1414.93251094096,0.624,0.0034949469026665,pO2_ca_in_ratio,48.9778782816304,0.95,46.5289843675489,0.935880756641208,-0.0141192433587921,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_570A,10,570,0.15,0.626746300361578,5715.92625929759,12.2939302396235,218.02082709998,79.1560116188992,463.597423663907,5720.5537407024,4748.53144500748,487.39483262162,21.0300394093992,1.38094947086022,0.00585298,0.000727011524304015,0.00411973197105608,0.000727011524304015,0.15,3000,159.943822554415,22.0042133084189,1.09605711086006,87.9487252188694,0,229.074277910315,75.9763182600454,251.078491218734,90.9278761625172,75.1,251.078491218734,0.17549833488247,44.0638571336906,0.576595039708523,82.1560116188992,0,9.1,75.8,85.4,6086.08000000001,1414.93295740286,0.624,0.00274630036157841,pO2_ca_in_ratio,48.9778782816304,0.9,44.0800904534674,0.899668558125704,-0.000331441874296345,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_570A,10,570,0.2,0.625802706248754,5707.32068098863,10.9019809723497,217.528741857074,79.1617275224958,463.809759738646,5729.15931901137,4756.62088100646,487.446271507267,21.2824067589938,1.34149958731929,0.00585298,0.000979787579578593,0.00391915031831437,0.000979787579578593,0.2,3000,160.678026072596,21.9186368712885,1.09568353579999,87.6942657251735,0,229.074277910315,76.2819637331091,250.992914781604,91.1902627271162,75.1,250.992914781604,0.167791120302194,42.1143823591184,0.623150517708986,82.1617275224958,0,9.1,75.8,85.4,6086.08000000001,1414.93349748795,0.624,0.00180270624875356,pO2_ca_in_ratio,48.9778782816304,0.85,41.6311965393858,0.859865388960995,0.00986538896099476,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_570A,10,570,0.25,0.624572624776401,5696.10233796078,9.31269734618924,216.994612341366,79.16920339824,464.100241532328,5740.37766203922,4767.20107849323,487.51354857933,21.5627934343402,1.29513402053162,0.00585298,0.00123883925841341,0.00371651777524024,0.00123883925841341,0.25,3000,161.46607287091,21.8240712554908,1.09527071941283,87.4063949966134,0,229.074277910315,76.5960519425147,250.898349165806,91.4554120138054,75.1,250.898349165806,0.159254301803485,39.9566414200474,0.672435332475351,82.16920339824,0,9.1,75.8,85.4,6086.08000000001,1414.93418918651,0.624,0.000572624776400965,pO2_ca_in_ratio,48.9778782816304,0.8,39.1823026253043,0.815809970172463,0.0158099701724632,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_570A,10,570,0.3,0.622866701689961,5680.54431941244,7.47544651934234,216.412650411548,79.1795942947273,464.540187329541,5755.93568058756,4781.90663132868,487.607057848799,21.881804080535,1.23991999540453,0.00585298,0.00150507926294957,0.00351185161354899,0.00150507926294957,0.3,3000,162.318960059538,21.7217247928554,1.09482393654586,87.0900685129523,0,229.074277910315,76.9202412408014,250.796002703171,91.7258248221569,75.1,250.796002703171,0.149686967527191,37.5408931125788,0.724904687449474,82.1795942947273,0,9.1,75.8,85.4,6086.08000000001,1414.93511182369,0.624,-0.00113329831003905,pO2_ca_in_ratio,48.9778782816304,0.75,36.7334087112228,0.766486716650176,0.0164867166501759,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_570A,10,570,0.35,0.62023640148966,5656.5559815857,5.31726330930326,215.773369528515,79.1956331097986,465.30828965805,5779.9240184143,4804.60503210435,487.751391822394,22.2593048295076,1.17302675104432,0.00585298,0.00177962652190267,0.00330502068353353,0.00177962652190267,0.35,3000,163.251787915357,21.6097854501572,1.09433527695596,86.7387454087952,0,229.074277910315,77.2571542527305,250.684063360472,92.0030118093914,75.1,250.684063360472,0.138808854756084,34.7971677406687,0.781141748956461,82.1956331097986,0,9.1,75.8,85.4,6086.08000000001,1414.93644240891,0.624,-0.00376359851033969,pO2_ca_in_ratio,48.9778782816304,0.7,34.2845147971413,0.710467030453617,0.0104670304536174,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_646A,11,646,0.1,0.609790620758187,6302.79585615662,12.3796212855338,212.742265863646,79.511029001144,315.091797140615,6658.54814384338,5827.8925420666,490.592959174353,24.9708454618164,1.37617271047032,0.00665464,0.000528615231316779,0.00475753708185101,0.000528615231316779,0.1,3000,178.701925837402,19.7557688995117,1.0853411163096,89.0840848198968,0,231.491803175409,75.6886452450313,251.247572074921,89.0088068792906,75.1,251.247572074921,0.184010968303299,46.2323090213591,0.487789236618596,82.511029001144,0,10,75.9,85.4,6618.33333333333,1613.91463215066,0.6019,0.00789062075818692,pO2_ca_in_ratio,49.4257515384165,0.95,46.9544639614957,0.935389095407577,-0.0146109045924225,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_646A,11,646,0.15,0.60897823130277,6294.39899874543,11.1714176289027,212.223105788576,79.5159671782211,315.213214298153,6666.94500125457,5835.86344846275,490.637400339704,25.2309381539597,1.3427173793422,0.00665464,0.000800427274048181,0.00453575455293969,0.000800427274048181,0.15,3000,179.505759900841,19.6593088118991,1.08492442731116,88.7385719949829,0,231.491803175409,75.9919183856911,251.151111987308,89.2604177428573,75.1,251.151111987308,0.176946551880106,44.4403232670084,0.534905065174097,82.5159671782211,0,10,75.9,85.4,6618.33333333333,1613.91493916538,0.6019,0.00707823130277019,pO2_ca_in_ratio,49.4257515384165,0.9,44.4831763845749,0.899132979950074,-0.000867020049925671,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_646A,11,646,0.2,0.607961177646758,6283.88673215689,9.8163487158085,211.665272137247,79.522167105709,315.376374916596,6677.45726784311,5845.87095750848,490.693196423883,25.5167389941517,1.30424088746888,0.00665464,0.00107801286763033,0.00431205147052131,0.00107801286763033,0.2,3000,180.361646502093,19.5566024197488,1.08448075548027,88.366565560101,0,231.491803175409,76.3022370164098,251.048405595158,89.5151126799428,75.1,251.048405595158,0.169233869975053,42.4858932299353,0.584546117487476,82.522167105709,0,10,75.9,85.4,6618.33333333333,1613.91531282327,0.6019,0.00606117764675784,pO2_ca_in_ratio,49.4257515384165,0.85,42.0118888076541,0.859590231964663,0.00959023196466346,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_646A,11,646,0.25,0.606631323543737,6270.14136014807,8.28129653661106,211.06251670071,79.5302964033204,315.608330982871,6691.20263985193,5858.9926623586,490.766355463264,25.8352910472015,1.25950387641385,0.00665464,0.00136210313154835,0.00408630939464504,0.00136210313154835,0.25,3000,181.278667627396,19.4465598847125,1.0840053929252,87.9634332221799,0,231.491803175409,76.6207279800062,250.938363060122,89.7733258968242,75.1,250.938363060122,0.16073946707757,40.3356987476016,0.63707818011866,82.5302964033204,0,10,75.9,85.4,6618.33333333333,1613.91578301976,0.6019,0.00473132354373706,pO2_ca_in_ratio,49.4257515384165,0.8,39.5406012307332,0.816086705656876,0.0160867056568763,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_646A,11,646,0.3,0.604773686406203,6250.94082269452,6.52153035993386,210.406942920608,79.5416798989154,315.968974431236,6710.40317730548,5877.36692192363,490.86879971075,26.1984812398681,1.20680913504854,0.00665464,0.00165359845799554,0.00385839640198959,0.00165359845799554,0.3,3000,182.268723725444,19.3277531529468,1.0834921707284,87.5231381708963,0,231.491803175409,76.9489979659503,250.819556328356,90.0357614381342,75.1,250.819556328356,0.151285254530886,37.9453004204593,0.692961766251028,82.5416798989154,0,10,75.9,85.4,6618.33333333333,1613.91640261244,0.6019,0.00287368640620322,pO2_ca_in_ratio,49.4257515384165,0.75,37.0693136538124,0.767723286735782,0.0177232867357818,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_646A,11,646,0.35,0.601861359781145,6220.83901469791,4.47481230299732,209.688441000666,79.5595515046962,316.630913990458,6740.50498530209,5906.21338749545,491.029630923986,26.6310528921899,1.14376121021577,0.00665464,0.00195362375820949,0.00362815840810333,0.00195362375820949,0.35,3000,183.348043833124,19.1982347400251,1.08293267613229,87.0375692905322,0,231.491803175409,77.2897221553444,250.690037915434,90.3038816827935,75.1,250.690037915434,0.140626748886271,35.2537250102236,0.752792705532051,82.5595515046962,0,10,75.9,85.4,6618.33333333333,1613.9172737195,0.6019,-3.86402188550239e-05,pO2_ca_in_ratio,49.4257515384165,0.7,34.5980260768916,0.713266342198608,0.0132663421986081,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_684A,12,684,0.1,0.600905471072744,6576.30947542011,11.883157616598,209.208185120761,79.6116369413416,317.189781199879,7147.46652457989,6313.13466279064,491.498388676451,25.6436919129119,1.36221430154836,0.00702961,0.000555245674609164,0.00499721107148247,0.000555245674609164,0.1,3000,188.182280877263,18.6181262947285,1.08010611077243,88.5343577617475,0,232.418302613882,75.8774676812565,251.03642890861,88.4092992224297,75.3,251.03642890861,0.183821130530535,46.1458001663291,0.488739685286301,82.6116369413416,0,11.1,75.7,85,7191.69,1613.93676291066,0.5902,0.0107054710727444,pO2_ca_in_ratio,49.3566039086316,0.95,46.8887737132001,0.934946825996246,-0.0150531740037537,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_684A,12,684,0.15,0.600057537220808,6567.02968734452,10.6768317858131,208.659391685212,79.6171070130783,317.328022272909,7156.74631265548,6321.96410789865,491.547616557259,25.9065659266652,1.32847401163123,0.00702961,0.000840484946072606,0.00476274802774477,0.000840484946072606,0.15,3000,189.037045974537,18.5155544830556,1.07966478661457,88.1346749459204,0,232.418302613882,76.1747767159492,250.933857096938,88.6500340881278,75.3,250.933857096938,0.176724275372868,44.3461040619751,0.536403748697554,82.6171070130783,0,11.1,75.7,85,7191.69,1613.93704251406,0.5902,0.00985753722080762,pO2_ca_in_ratio,49.3566039086316,0.9,44.4209435177685,0.898483699244545,-0.00151630075545539,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_684A,12,684,0.2,0.598992480549439,6555.37370713306,9.32635675141134,208.069705056872,79.6239948817279,317.514277348451,7168.40229286694,6333.08202774009,491.609603650004,26.1963841284023,1.28978779595792,0.00702961,0.00113158374279314,0.00452633497117255,0.00113158374279314,0.2,3000,189.947423193645,18.4063092167626,1.07919474933668,87.7047934766343,0,232.418302613882,76.4788609692581,250.824611830645,88.8932696235834,75.3,250.824611830645,0.168983782314252,42.3852916046464,0.586648264188716,82.6239948817279,0,11.1,75.7,85,7191.69,1613.9373823422,0.5902,0.00879248054943871,pO2_ca_in_ratio,49.3566039086316,0.85,41.9531133223369,0.858756240261376,0.008756240261376,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_684A,12,684,0.25,0.597592784684571,6540.05543558794,7.79974006044252,207.432559985659,79.6330684001006,317.780508178095,7183.72056441206,6347.72779689412,491.691259990742,26.5209993491003,1.24495547546618,0.00702961,0.00142928298719113,0.00428784896157338,0.00142928298719113,0.25,3000,190.923038565118,18.2892353721859,1.07869102891854,87.2394895045232,0,232.418302613882,76.7908426426204,250.707537986068,89.139388606558,75.3,250.707537986068,0.160469379942666,40.2308831675768,0.639844937579491,82.6330684001006,0,11.1,75.7,85,7191.69,1613.93780914966,0.5902,0.00739278468457094,pO2_ca_in_ratio,49.3566039086316,0.8,39.4852831269053,0.815106388641563,0.0151063886415632,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_684A,12,684,0.3,0.595620327386123,6518.46886291373,6.05393864015648,206.739681000819,79.6458800977847,318.199181255797,7205.30713708627,6368.40729158772,491.806556896437,26.894107346322,1.19234027560038,0.00702961,0.00173449367569166,0.00404715190994722,0.00173449367569166,0.3,3000,191.976491640414,18.1628210031503,1.07814712007997,86.731967664611,0,232.418302613882,77.1123596742988,250.581123617032,89.3890671072747,75.3,250.581123617032,0.151007935486256,37.8397381492343,0.696461321321148,82.6458800977847,0,11.1,75.7,85,7191.69,1613.93836958276,0.5902,0.00542032738612264,pO2_ca_in_ratio,49.3566039086316,0.75,37.0174529314737,0.766660085026976,0.0166600850269758,review,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
bench_684A,12,684,0.35,0.592469988537903,6483.99155455881,4.02931562395366,205.980532115855,79.6663569822234,318.989021531704,7239.78444544119,6401.45881118296,491.99083305958,27.345779666941,1.12964250220099,0.00702961,0.00204835024782471,0.00380407903167445,0.00204835024782471,0.35,3000,193.124995849429,18.0250004980686,1.07755413534714,86.1730985186668,0,232.418302613882,77.4462721795383,250.443303111951,89.6438729903215,75.3,250.443303111951,0.140362902497105,35.1529489357556,0.75710233090911,82.6663569822234,0,11.1,75.7,85,7191.69,1613.93914866296,0.5902,0.00226998853790339,pO2_ca_in_ratio,49.3566039086316,0.7,34.5496227360422,0.712223819143438,0.0122238191434376,good,constant_pO2_ratio_lookup,1,1,1,1,1,1,ok
