study_type,condition,case_id,current_A,current_density_command_A_cm2,egr_fraction_cmd,air_flow_scale,V_cell_sim,V_cell_target,V_cell_target_error,pO2_ca_in_target_kPa,pO2_ca_in_kPa,pO2_ca_in_target_error_kPa,lambda_O2_actual,RH_ca_in,T_stack_C,solve_status,normal_operation_ok,oxygen_ok,thermal_ok,humidity_ok,pressure_order_ok,dq60_map_ok,risk_label
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.45,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_038A,38,0.1,0.5,6.75,0.724434855549852,NaN,NaN,26.4313536258226,22.0012645044276,-4.43008912139493,0,0.665914120506734,61.7449528971621,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0,1,0.773686702739362,NaN,NaN,30.0794278903335,30.0794278903335,0,2.40448254673352,0.6,63.4748565726498,solved,1,1,1,1,1,0,dq60_map_extrapolation
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.05,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.1,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.15,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.2,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.25,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.3,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.35,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.4,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.45,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.5,6.75,0.702604325567786,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,63.5478619935709,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0,1,0.757545576895353,NaN,NaN,31.0111539834983,31.0111539834983,0,2.16839920991369,0.600000000015693,64.8751515564987,solved,1,1,1,1,1,1,ok
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.05,6.75,0.684287457068284,NaN,NaN,31.0111539834983,25.9774685559353,-5.03368542756293,0,0.506711817674762,64.9526896866677,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.1,6.75,0.684287666764977,NaN,NaN,31.0111539834983,25.8947694170436,-5.11638456645465,0,0.509211777040001,64.9526949142807,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.15,6.75,0.684287876417777,NaN,NaN,31.0111539834983,25.8121078299251,-5.19904615357318,0,0.511709532796673,64.9527001471001,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.2,6.75,0.684288086026664,NaN,NaN,31.0111539834983,25.7294837709705,-5.28167021252779,0,0.514205087499973,64.9527053851388,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.25,6.75,0.684288295591615,NaN,NaN,31.0111539834983,25.6468972165889,-5.36425676690937,0,0.51669844370148,64.9527106284099,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.3,6.75,0.684288505112609,NaN,NaN,31.0111539834983,25.5643481432079,-5.44680584029038,0,0.519189603949155,64.9527158769268,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.35,6.75,0.684288714589624,NaN,NaN,31.0111539834983,25.4818365272733,-5.52931745622492,0,0.521678570787353,64.9527211307025,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.4,6.75,0.684288924022639,NaN,NaN,31.0111539834983,25.3993623452495,-5.61179163824874,0,0.524165346756825,64.9527263897502,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.45,6.75,0.684289133411631,NaN,NaN,31.0111539834983,25.316925573619,-5.69422840987927,0,0.526649934394733,64.9527316540835,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
